	0,471457	2,327569	1,811641	0,238559	1,384247	1,101319	0,266052	1,847660
	0,481654	2,332666	1,824383	0,253852	1,379148	1,096221	0,253304	1,834914
	0,476555	2,340312	1,824383	0,248754	1,381698	1,096221	0,253304	1,842562
	0,479105	2,332666	1,816737	0,241107	1,374050	1,101319	0,258403	1,845111
	0,471457	2,332666	1,816737	0,241107	1,381698	1,106417	0,266052	1,847660
	0,481654	2,332666	1,814189	0,241107	1,374050	1,098770	0,258403	1,847660
	0,484204	2,340312	1,814189	0,246205	1,374050	1,096221	0,258403	1,840013
	0,474006	2,325020	1,809092	0,246205	1,381698	1,106417	0,266052	1,847660
	0,476555	2,340312	1,819286	0,248754	1,379148	1,096221	0,253304	1,834914
	0,476555	2,337764	1,821834	0,243656	1,379148	1,093672	0,250755	1,840013
	0,468907	2,325020	1,816737	0,246205	1,384247	1,106417	0,260953	1,840013
	0,471457	2,325020	1,816737	0,246205	1,386796	1,106417	0,260953	1,840013
	0,476555	2,332666	1,814189	0,253852	1,389346	1,096221	0,260953	1,832365
	0,481654	2,330117	1,814189	0,241107	1,374050	1,101319	0,258403	1,840013
	0,476555	2,337764	1,821834	0,246205	1,381698	1,096221	0,255854	1,840013
	0,471457	2,330117	1,814189	0,246205	1,386796	1,106417	0,260953	1,837463
	0,474006	2,325020	1,809092	0,246205	1,379148	1,103868	0,266052	1,842562
	0,479105	2,327569	1,811641	0,246205	1,379148	1,106417	0,263502	1,834914
	0,474006	2,330117	1,809092	0,241107	1,374050	1,093672	0,260953	1,837463
	0,476555	2,325020	1,809092	0,246205	1,379148	1,101319	0,266052	1,842562
	0,481654	2,337764	1,814189	0,248754	1,374050	1,093672	0,258403	1,837463
	0,481654	2,332666	1,811641	0,241107	1,371500	1,093672	0,258403	1,837463
	0,468907	2,327569	1,816737	0,248754	1,386796	1,103868	0,258403	1,845111
	0,476555	2,325020	1,809092	0,248754	1,386796	1,096221	0,258403	1,834914
	0,474006	2,337764	1,821834	0,253852	1,379148	1,098770	0,255854	1,829816
	0,476555	2,330117	1,814189	0,253852	1,384247	1,096221	0,260953	1,832365
	0,481654	2,332666	1,814189	0,243656	1,371500	1,096221	0,263502	1,842562
	0,476555	2,332666	1,809092	0,248754	1,379148	1,098770	0,266052	1,845111
	0,468907	2,319922	1,814189	0,246205	1,384247	1,096221	0,260953	1,840013
	0,481654	2,330117	1,814189	0,241107	1,379148	1,098770	0,258403	1,837463
	0,476555	2,325020	1,809092	0,241107	1,376599	1,096221	0,263502	1,842562
	0,476555	2,337764	1,816737	0,246205	1,374050	1,091123	0,258403	1,829816
	0,474006	2,330117	1,809092	0,241107	1,379148	1,096221	0,266052	1,840013
	0,476555	2,327569	1,809092	0,241107	1,379148	1,096221	0,263502	1,842562
	0,476555	2,330117	1,814189	0,253852	1,384247	1,096221	0,260953	1,827266
	0,474006	2,332666	1,811641	0,241107	1,376599	1,096221	0,263502	1,840013
	0,476555	2,337764	1,819286	0,251303	1,379148	1,096221	0,250755	1,829816
	0,468907	2,330117	1,816737	0,256401	1,384247	1,096221	0,266052	1,832365
	0,479105	2,332666	1,814189	0,241107	1,374050	1,091123	0,260953	1,840013
	0,476555	2,337764	1,819286	0,248754	1,379148	1,091123	0,260953	1,829816
	0,468907	2,327569	1,816737	0,248754	1,384247	1,101319	0,258403	1,834914
