	0,591280	2,230715	1,090428	0,243656	1,205790	1,037595	0,266052	1,564693
	0,581082	2,230715	1,098074	0,248754	1,210889	1,042693	0,268601	1,564693
	0,586181	2,230715	1,082783	0,238559	1,210889	1,037595	0,271151	1,564693
	0,581082	2,230715	1,082783	0,243656	1,210889	1,050340	0,281349	1,564693
	0,588730	2,230715	1,085331	0,236010	1,210889	1,040144	0,276250	1,569791
	0,588730	2,238362	1,098074	0,243656	1,210889	1,040144	0,268601	1,564693
	0,596379	2,238362	1,092977	0,243656	1,213439	1,042693	0,266052	1,559594
	0,581082	2,230715	1,092977	0,251303	1,218537	1,045242	0,271151	1,564693
	0,581082	2,235813	1,085331	0,251303	1,218537	1,047791	0,273700	1,564693
	0,588730	2,233264	1,100622	0,251303	1,210889	1,040144	0,266052	1,559594
	0,586181	2,235813	1,087880	0,236010	1,213439	1,045242	0,281349	1,564693
	0,588730	2,240910	1,098074	0,246205	1,218537	1,042693	0,273700	1,562143
	0,588730	2,228166	1,085331	0,243656	1,205790	1,045242	0,281349	1,577439
	0,586181	2,233264	1,087880	0,238559	1,210889	1,042693	0,281349	1,572340
	0,588730	2,235813	1,087880	0,236010	1,213439	1,042693	0,281349	1,567242
	0,586181	2,233264	1,092977	0,251303	1,218537	1,042693	0,273700	1,562143
	0,593829	2,230715	1,092977	0,238559	1,205790	1,042693	0,273700	1,569791
	0,588730	2,235813	1,100622	0,243656	1,218537	1,045242	0,273700	1,562143
	0,588730	2,233264	1,098074	0,251303	1,218537	1,045242	0,273700	1,569791
	0,583632	2,240910	1,095525	0,251303	1,218537	1,045242	0,276250	1,562143
	0,593829	2,233264	1,095525	0,238559	1,205790	1,045242	0,266052	1,567242
	0,586181	2,228166	1,092977	0,243656	1,210889	1,052889	0,281349	1,569791
	0,588730	2,240910	1,100622	0,243656	1,213439	1,037595	0,268601	1,564693
	0,588730	2,228166	1,090428	0,241107	1,213439	1,045242	0,278799	1,574890
	0,581082	2,233264	1,095525	0,243656	1,221087	1,050340	0,273700	1,569791
	0,588730	2,233264	1,105719	0,248754	1,213439	1,045242	0,266052	1,564693
	0,588730	2,225618	1,090428	0,238559	1,213439	1,045242	0,281349	1,574890
	0,596379	2,240910	1,103171	0,243656	1,213439	1,040144	0,266052	1,569791
	0,593829	2,238362	1,098074	0,243656	1,205790	1,042693	0,273700	1,569791
	0,583632	2,233264	1,098074	0,251303	1,218537	1,045242	0,273700	1,564693
	0,593829	2,240910	1,098074	0,243656	1,205790	1,037595	0,273700	1,562143
	0,593829	2,240910	1,095525	0,241107	1,205790	1,037595	0,273700	1,569791
	0,586181	2,235813	1,098074	0,253852	1,218537	1,045242	0,276250	1,562143
	0,588730	2,238362	1,103171	0,253852	1,213439	1,045242	0,273700	1,564693
	0,588730	2,240910	1,103171	0,246205	1,213439	1,040144	0,266052	1,567242
	0,588730	2,230715	1,090428	0,243656	1,215988	1,050340	0,278799	1,569791
	0,581082	2,225618	1,095525	0,238559	1,210889	1,045242	0,281349	1,579988
	0,588730	2,235813	1,092977	0,238559	1,213439	1,042693	0,281349	1,577439
	0,588730	2,228166	1,090428	0,243656	1,205790	1,042693	0,273700	1,577439
	0,588730	2,233264	1,103171	0,251303	1,208340	1,045242	0,266052	1,569791
	0,588730	2,243459	1,103171	0,251303	1,213439	1,040144	0,276250	1,567242
	0,593829	2,240910	1,095525	0,246205	1,208340	1,045242	0,273700	1,572340
	0,581082	2,235813	1,100622	0,251303	1,218537	1,040144	0,271151	1,574890
	0,593829	2,233264	1,098074	0,238559	1,205790	1,037595	0,268601	1,574890
	0,596379	2,235813	1,098074	0,238559	1,208340	1,045242	0,273700	1,579988
	0,588730	2,228166	1,095525	0,243656	1,213439	1,050340	0,281349	1,574890
