	0,476555	2,210325	1,640894	0,261499	1,295019	0,884659	0,288997	1,615678
	0,481654	2,210325	1,635797	0,258950	1,287371	0,879561	0,283898	1,620776
	0,474006	2,202679	1,640894	0,266596	1,289920	0,887208	0,286448	1,618227
	0,474006	2,202679	1,628152	0,256401	1,289920	0,884659	0,288997	1,620776
	0,471457	2,212874	1,640894	0,261499	1,289920	0,879561	0,283898	1,620776
	0,474006	2,205228	1,643443	0,266596	1,287371	0,887208	0,283898	1,620776
	0,479105	2,200130	1,635797	0,256401	1,284821	0,887208	0,291547	1,628424
	0,476555	2,200130	1,643443	0,264048	1,289920	0,889757	0,288997	1,623326
	0,474006	2,197581	1,635797	0,258950	1,282272	0,884659	0,291547	1,628424
	0,474006	2,205228	1,630700	0,253852	1,289920	0,884659	0,296646	1,628424
	0,468907	2,197581	1,635797	0,261499	1,295019	0,884659	0,296646	1,620776
	0,484204	2,210325	1,635797	0,258950	1,284821	0,879561	0,288997	1,623326
	0,471457	2,197581	1,630700	0,253852	1,287371	0,884659	0,296646	1,625875
	0,479105	2,210325	1,633249	0,258950	1,282272	0,879561	0,288997	1,620776
	0,474006	2,210325	1,640894	0,261499	1,287371	0,882110	0,288997	1,615678
	0,474006	2,197581	1,628152	0,261499	1,287371	0,892306	0,296646	1,618227
	0,481654	2,205228	1,633249	0,253852	1,282272	0,884659	0,291547	1,625875
	0,468907	2,202679	1,635797	0,261499	1,292469	0,892306	0,288997	1,618227
	0,474006	2,210325	1,640894	0,261499	1,287371	0,879561	0,283898	1,618227
	0,476555	2,210325	1,640894	0,261499	1,282272	0,879561	0,283898	1,615678
	0,476555	2,210325	1,640894	0,266596	1,295019	0,884659	0,291547	1,610579
	0,476555	2,202679	1,633249	0,269145	1,295019	0,882110	0,291547	1,613129
	0,474006	2,202679	1,638346	0,261499	1,289920	0,884659	0,291547	1,618227
	0,474006	2,207776	1,635797	0,258950	1,282272	0,874463	0,288997	1,618227
	0,468907	2,200130	1,635797	0,261499	1,295019	0,889757	0,291547	1,620776
	0,481654	2,202679	1,635797	0,253852	1,282272	0,882110	0,291547	1,618227
	0,479105	2,202679	1,635797	0,256401	1,282272	0,884659	0,286448	1,618227
	0,476555	2,205228	1,635797	0,266596	1,295019	0,882110	0,291547	1,613129
	0,471457	2,205228	1,635797	0,261499	1,287371	0,889757	0,296646	1,618227
	0,468907	2,200130	1,635797	0,266596	1,292469	0,889757	0,291547	1,618227
	0,474006	2,200130	1,633249	0,261499	1,287371	0,889757	0,291547	1,623326
	0,481654	2,210325	1,635797	0,258950	1,282272	0,877012	0,283898	1,618227
	0,474006	2,202679	1,643443	0,261499	1,295019	0,892306	0,288997	1,615678
	0,468907	2,197581	1,635797	0,261499	1,297568	0,889757	0,288997	1,618227
	0,474006	2,202679	1,630700	0,256401	1,289920	0,882110	0,296646	1,625875
	0,474006	2,205228	1,643443	0,261499	1,287371	0,882110	0,288997	1,618227
	0,468907	2,205228	1,638346	0,253852	1,287371	0,882110	0,296646	1,623326
	0,474006	2,210325	1,640894	0,258950	1,289920	0,877012	0,283898	1,618227
	0,479105	2,207776	1,628152	0,258950	1,282272	0,879561	0,288997	1,615678
	0,474006	2,210325	1,635797	0,258950	1,292469	0,882110	0,283898	1,610579
	0,466358	2,202679	1,638346	0,266596	1,297568	0,882110	0,288997	1,618227
	0,474006	2,200130	1,633249	0,261499	1,287371	0,889757	0,296646	1,623326
	0,474006	2,212874	1,643443	0,258950	1,289920	0,879561	0,283898	1,610579
	0,479105	2,200130	1,635797	0,253852	1,282272	0,884659	0,288997	1,620776
	0,468907	2,197581	1,635797	0,266596	1,289920	0,882110	0,288997	1,618227
	0,479105	2,205228	1,638346	0,253852	1,282272	0,882110	0,291547	1,615678
	0,466358	2,197581	1,638346	0,261499	1,295019	0,887208	0,291547	1,618227
	0,476555	2,205228	1,643443	0,266596	1,287371	0,882110	0,286448	1,610579
	0,474006	2,205228	1,630700	0,256401	1,284821	0,882110	0,296646	1,620776
	0,481654	2,205228	1,635797	0,261499	1,289920	0,882110	0,286448	1,613129
	0,468907	2,205228	1,635797	0,266596	1,295019	0,884659	0,291547	1,610579
	0,474006	2,205228	1,635797	0,261499	1,295019	0,887208	0,299195	1,615678
	0,471457	2,207776	1,643443	0,266596	1,289920	0,882110	0,286448	1,613129
	0,479105	2,207776	1,640894	0,261499	1,282272	0,877012	0,291547	1,615678
	0,468907	2,200130	1,638346	0,264048	1,295019	0,887208	0,291547	1,615678
	0,479105	2,207776	1,635797	0,253852	1,282272	0,882110	0,288997	1,618227
	0,481654	2,205228	1,638346	0,264048	1,284821	0,877012	0,288997	1,618227
	0,476555	2,212874	1,643443	0,264048	1,289920	0,874463	0,283898	1,610579
	0,468907	2,210325	1,645991	0,258950	1,295019	0,874463	0,286448	1,610579
	0,481654	2,205228	1,638346	0,261499	1,284821	0,882110	0,291547	1,615678
